order_date,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2016/01/17,13,HTS-635189-0003,635189,Black T-Shirt F,17.5,1
2015/07/30,18,HTS-286853-0002,286853,White T-Shirt F,18.0,1
2017/03/27,5,HTS-0dc30m-0003,0dc30m,Black T-Shirt M,19.0,1
2015/07/30,13,HTS-234491-0001,234491,Black T-Shirt F,17.5,1
2016/09/19,5,HTS-031874-0004,031874,Black T-Shirt M,19.0,2
2014/12/08,13,HTS-052814-0003,052814,Hoodie,23.0,4
2015/03/13,8,HTS-854521-0003,854521,Tennis Shirt,24.0,1
2016/08/03,18,HTS-x5dpzk-0003,x5dpzk,Black T-Shirt M,19.0,1
2013/09/12,15,HTS-656431-0001,656431,Bl Tshirt M,19.0,1
2015/02/14,13,HTS-691114-0002,691114,Hoodie,23.0,2
2015/12/12,12,HTS-dq8lsy-0001,dq8lsy,Tennis Shirt,24.0,1
2013/12/14,12,HTS-431181-0001,431181,Hoodie,23.0,1
2016/01/24,12,HTS-578515-0002,578515,White T-Shirt M,20.0,2
2016/09/18,4,HTS-931259-0005,931259,Tennis Shirt,24.0,17
2016/08/17,7,HTS-210054-0004,210054,White T-Shirt M,20.0,17
2015/02/09,8,HTS-183784-0003,183784,White T-Shirt M,20.0,4
2015/12/21,11,HTS-719571-0001,719571,Black T-Shirt M,19.0,1
2016/09/02,6,HTS-441495-0005,441495,Tennis Shirt,24.0,2
2015/07/03,11,HTS-esese2-0001,esese2,White T-Shirt M,20.0,3
2015/05/13,6,HTS-654168-0002,654168,Black T-Shirt M,19.0,3
2016/12/16,12,HTS-619662-0001,619662,Black T-Shirt M,19.0,1
2016/10/30,10,HTS-900222-0004,900222,Black T-Shirt M,19.0,3
2013/11/17,16,HTS-976109-0001,976109,Bl Tshirt M,19.0,1
2015/01/30,13,HTS-194179-0004,194179,Tennis Shirt,24.0,1
2014/10/20,11,HTS-955320-0001,955320,White T-Shirt M,20.0,1
2015/08/11,10,HTS-kcvkyt-0001,kcvkyt,White T-Shirt F,18.0,1
2016/05/10,15,HTS-910883-0003,910883,Hoodie,23.0,16
2016/09/14,5,HTS-072858-0006,072858,White T-Shirt M,20.0,2
2016/02/12,10,HTS-493230-0001,493230,White T-Shirt F,18.0,2
2014/09/13,15,HTS-038900-0001,038900,White T-Shirt F,18.0,1
2016/10/26,7,HTS-146114-0003,146114,Black T-Shirt M,19.0,1
2016/05/29,11,HTS-hi8wgl-0002,hi8wgl,Black T-Shirt M,19.0,4
2016/08/17,8,HTS-483503-0001,483503,Tennis Shirt,24.0,1
2015/01/02,6,HTS-848194-0004,848194,Black T-Shirt F,17.5,2
2015/09/22,8,HTS-475628-0004,475628,Black T-Shirt F,17.5,1
2016/03/26,12,HTS-590690-0003,590690,Tennis Shirt,24.0,2
2016/07/17,12,HTS-nnisys-0002,nnisys,Black T-Shirt F,17.5,18
2016/04/14,10,HTS-ivdrnw-0002,ivdrnw,White T-Shirt F,18.0,3
2015/05/11,12,HTS-015096-0003,015096,Hoodie,23.0,1
2015/05/08,4,HTS-642506-0003,642506,White T-Shirt F,18.0,1
2015/12/06,10,HTS-318334-0003,318334,Black T-Shirt M,19.0,3
2015/08/16,6,HTS-113869-0004,113869,Black T-Shirt M,19.0,3
2013/11/13,8,HTS-572093-0001,572093,Wh Tshirt M,20.0,1
2014/01/01,16,HTS-796342-0001,796342,Black T-Shirt F,17.5,1
2013/12/09,8,HTS-992060-0001,992060,Tennis Shirt,24.0,1
2016/10/01,4,HTS-523489-0004,523489,Black T-Shirt F,17.5,1
2014/06/17,9,HTS-408892-0002,408892,White T-Shirt M,20.0,16
2014/08/04,9,HTS-306704-0003,306704,Hoodie,23.0,6
2016/08/15,12,HTS-825054-0004,825054,White T-Shirt M,20.0,3
2014/11/23,14,HTS-404455-0001,404455,Tennis Shirt,24.0,4
2016/06/19,8,HTS-562247-0005,562247,Tennis Shirt,24.0,1
2015/08/17,14,HTS-xt7oz1-0001,xt7oz1,White T-Shirt M,20.0,1
2013/07/29,15,HTS-674291-0001,674291,Tennis Shirt,24.0,1
2016/04/28,10,HTS-ozy1ed-0002,ozy1ed,White T-Shirt M,20.0,3
2014/09/14,15,HTS-739801-0003,739801,White T-Shirt F,18.0,3
2016/06/16,12,HTS-392029-0003,392029,Tennis Shirt,24.0,2
2013/10/26,12,HTS-391904-0001,391904,Wh Tshirt M,20.0,1
2016/10/14,7,HTS-hiyn18-0002,hiyn18,Hoodie,23.0,1
2015/08/28,11,HTS-ieoqzh-0001,ieoqzh,Black T-Shirt F,17.5,3
2016/08/26,5,HTS-cxrtv5-0002,cxrtv5,Tennis Shirt,24.0,3
2015/12/10,12,HTS-038165-0002,038165,Black T-Shirt F,17.5,1
2016/12/21,7,HTS-510969-0006,510969,Black T-Shirt M,19.0,2
2016/07/30,16,HTS-854267-0004,854267,Tennis Shirt,24.0,2
2016/09/01,11,HTS-338249-0001,338249,Black T-Shirt M,19.0,1
2016/10/27,10,HTS-709919-0003,709919,Hoodie,23.0,1
2015/07/22,6,HTS-743523-0002,743523,Tennis Shirt,24.0,3
2016/03/22,15,HTS-797810-0002,797810,White T-Shirt M,20.0,3
2016/06/03,8,HTS-731507-0001,731507,Black T-Shirt M,19.0,2
2014/08/07,5,HTS-336910-0002,336910,Hoodie,23.0,3
2014/08/14,15,HTS-113038-0002,113038,White T-Shirt F,18.0,1
2017/01/10,7,HTS-425303-0004,425303,Hoodie,23.0,7
2015/12/06,10,HTS-925574-0003,925574,Hoodie,23.0,11
2015/01/24,11,HTS-469266-0001,469266,Black T-Shirt M,19.0,1
2015/09/17,13,HTS-960405-0003,960405,Black T-Shirt F,17.5,2
2016/10/21,7,HTS-rb0y2c-0002,rb0y2c,Hoodie,23.0,5
2014/02/09,14,HTS-333411-0001,333411,White T-Shirt M,20.0,3
2016/04/08,6,HTS-323779-0001,323779,Black T-Shirt M,19.0,4
2016/11/24,5,HTS-ojpsuh-0001,ojpsuh,Hoodie,23.0,2
2016/02/05,11,HTS-862688-0002,862688,Hoodie,23.0,1
2017/02/15,20,HTS-312412-0002,312412,White T-Shirt M,20.0,1
2015/12/23,12,HTS-514788-0003,514788,Tennis Shirt,24.0,5
2016/02/05,8,HTS-w91atg-0002,w91atg,Hoodie,23.0,3
2017/02/08,7,HTS-x3u06u-0003,x3u06u,Black T-Shirt M,19.0,2
2017/03/22,20,HTS-694594-0001,694594,Black T-Shirt F,17.5,1
2015/08/28,9,HTS-533482-0003,533482,Black T-Shirt M,19.0,3
2016/11/09,12,HTS-100857-0001,100857,Hoodie,23.0,1
2014/10/04,16,HTS-159398-0001,159398,Hoodie,23.0,2
2016/09/24,12,HTS-217480-0001,217480,Black T-Shirt M,19.0,1
2017/04/01,7,HTS-ozj0y2-0003,ozj0y2,White T-Shirt M,20.0,2
2016/01/21,13,HTS-629635-0001,629635,Hoodie,23.0,1
2016/07/05,10,HTS-109882-0003,109882,White T-Shirt F,18.0,2
2015/05/01,5,HTS-742599-0002,742599,Black T-Shirt M,19.0,3
2015/03/13,14,HTS-820296-0001,820296,Hoodie,23.0,1
2015/10/08,10,HTS-166520-0004,166520,Hoodie,23.0,1
2013/08/05,11,HTS-625993-0001,625993,Hoodie,23.0,1
2017/01/28,9,HTS-085344-0004,085344,White T-Shirt M,20.0,4
2014/11/21,8,HTS-416645-0001,416645,Hoodie,23.0,2
2016/01/31,9,HTS-bm3nty-0001,bm3nty,Black T-Shirt F,17.5,2
2015/10/24,3,HTS-158236-0003,158236,Hoodie,23.0,1
2013/07/12,13,HTS-420488-0001,420488,Wh Tshirt F,18.0,3
2015/04/11,9,HTS-092429-0002,092429,Black T-Shirt F,17.5,2
2015/06/29,8,HTS-099447-0001,099447,Hoodie,23.0,1
2016/07/13,7,HTS-921085-0003,921085,Black T-Shirt M,19.0,1
2015/12/15,12,HTS-606470-0003,606470,Hoodie,23.0,2
2014/11/26,7,HTS-413375-0004,413375,Black T-Shirt F,17.5,3
2015/12/22,8,HTS-1eed8r-0001,1eed8r,Black T-Shirt F,17.5,3
2015/07/09,10,HTS-y76enc-0001,y76enc,White T-Shirt M,20.0,5
2015/06/28,13,HTS-479246-0002,479246,Black T-Shirt M,19.0,4
2017/02/14,9,HTS-6k5asx-0003,6k5asx,Black T-Shirt M,19.0,15
2014/12/12,13,HTS-342229-0002,342229,Hoodie,23.0,5
2014/08/22,16,HTS-809278-0001,809278,White T-Shirt F,18.0,1
2014/11/04,11,HTS-676921-0002,676921,White T-Shirt M,20.0,2
2016/01/29,9,HTS-746004-0006,746004,White T-Shirt M,20.0,3
2016/07/17,8,HTS-319465-0003,319465,White T-Shirt F,18.0,5
2015/06/22,11,HTS-104871-0001,104871,White T-Shirt M,20.0,1
2013/08/24,15,HTS-208892-0001,208892,Hoodie,23.0,1
2013/07/20,13,HTS-762361-0001,762361,Wh Tshirt M,20.0,3
2015/03/05,10,HTS-505496-0001,505496,Hoodie,23.0,1
2014/12/15,8,HTS-289336-0001,289336,Hoodie,23.0,16
2016/08/28,11,HTS-380430-0003,380430,White T-Shirt M,20.0,1
2016/10/25,15,HTS-x80a83-0002,x80a83,Black T-Shirt F,17.5,3
2016/11/15,11,HTS-o1shz7-0001,o1shz7,Tennis Shirt,24.0,1
2015/09/03,13,HTS-0691xb-0001,0691xb,Hoodie,23.0,1
2016/11/22,7,HTS-628347-0004,628347,Black T-Shirt M,19.0,2
2015/09/22,17,HTS-9q7n9a-0001,9q7n9a,Black T-Shirt M,19.0,1
2016/06/18,11,HTS-112293-0002,112293,White T-Shirt F,18.0,14
2013/10/31,9,HTS-990242-0001,990242,Hoodie,23.0,9
2013/10/09,8,HTS-771508-0001,771508,Bl Tshirt F,17.5,2
2015/06/03,13,HTS-631306-0003,631306,White T-Shirt M,20.0,2
2015/09/13,6,HTS-502977-0002,502977,Hoodie,23.0,3
2016/03/24,3,HTS-195916-0004,195916,White T-Shirt M,20.0,5
2015/10/10,8,HTS-475276-0002,475276,White T-Shirt M,20.0,1
2017/01/12,13,HTS-ieuvda-0001,ieuvda,White T-Shirt M,20.0,1
2014/08/28,15,HTS-044810-0001,044810,Hoodie,23.0,3
2014/08/28,16,HTS-588838-0001,588838,Tennis Shirt,24.0,3
2014/10/31,13,HTS-217976-0001,217976,White T-Shirt M,20.0,7
2016/11/20,5,HTS-296958-0004,296958,Tennis Shirt,24.0,4
2014/09/15,7,HTS-006523-0002,006523,Hoodie,23.0,1
2015/10/26,16,HTS-8vw1qb-0001,8vw1qb,Black T-Shirt M,19.0,1
2014/12/27,10,HTS-180240-0001,180240,Hoodie,23.0,1
2016/10/17,9,HTS-512037-0005,512037,White T-Shirt M,20.0,9
2016/05/09,7,HTS-w84x00-0001,w84x00,Black T-Shirt F,17.5,1
2016/10/10,10,HTS-581423-0004,581423,White T-Shirt F,18.0,2
2014/10/05,15,HTS-701531-0001,701531,Black T-Shirt M,19.0,5
2016/05/20,12,HTS-693567-0004,693567,Black T-Shirt F,17.5,2
2016/03/17,13,HTS-524404-0001,524404,Hoodie,23.0,2
2014/12/19,9,HTS-781615-0001,781615,Hoodie,23.0,1
2015/12/04,13,HTS-240552-0002,240552,Hoodie,23.0,4
2016/08/16,10,HTS-aukuv8-0002,aukuv8,White T-Shirt M,20.0,5
2014/09/07,9,HTS-871608-0001,871608,Hoodie,23.0,7
2016/12/05,8,HTS-4bkplx-0002,4bkplx,White T-Shirt M,20.0,1
2016/02/18,10,HTS-906219-0005,906219,Hoodie,23.0,1
2014/10/16,15,HTS-876428-0002,876428,White T-Shirt F,18.0,1
2015/06/07,11,HTS-646031-0003,646031,Tennis Shirt,24.0,3
2016/01/07,11,HTS-648327-0001,648327,Black T-Shirt M,19.0,1
2015/01/12,6,HTS-399811-0004,399811,Black T-Shirt F,17.5,4
2016/03/11,13,HTS-j4mu4t-0001,j4mu4t,Black T-Shirt M,19.0,14
2016/08/30,11,HTS-6x07f0-0002,6x07f0,White T-Shirt M,20.0,1
2015/12/16,6,HTS-rp0xz6-0001,rp0xz6,Hoodie,23.0,18
2016/10/10,9,HTS-tgtzgw-0002,tgtzgw,White T-Shirt M,20.0,3
2017/01/08,19,HTS-912970-0001,912970,White T-Shirt F,18.0,1
2015/09/29,13,HTS-o91xoa-0002,o91xoa,Tennis Shirt,24.0,2
2015/12/25,10,HTS-rpx064-0002,rpx064,Hoodie,23.0,11
2015/11/08,13,HTS-0f8330-0001,0f8330,Black T-Shirt M,19.0,1
2015/08/11,10,HTS-674799-0002,674799,Tennis Shirt,24.0,1
2017/02/24,9,HTS-bxykuv-0004,bxykuv,Black T-Shirt M,19.0,2
2016/02/07,10,HTS-844249-0003,844249,Hoodie,23.0,1
2015/02/14,16,HTS-196268-0001,196268,White T-Shirt F,18.0,5
2015/01/02,10,HTS-608145-0002,608145,Black T-Shirt F,17.5,1
2014/08/01,8,HTS-491240-0001,491240,Hoodie,23.0,6
2016/08/12,13,HTS-fhdes0-0001,fhdes0,White T-Shirt M,20.0,1
2015/11/01,5,HTS-384938-0002,384938,Hoodie,23.0,2
2014/09/10,9,HTS-385876-0001,385876,Black T-Shirt M,19.0,3
2013/10/28,14,HTS-346220-0001,346220,Wh Tshirt F,18.0,2
2015/09/18,14,HTS-0kfxb5-0002,0kfxb5,White T-Shirt M,20.0,1
2017/03/10,9,HTS-vbgdyg-0003,vbgdyg,Hoodie,23.0,1
2016/11/07,6,HTS-313523-0004,313523,Hoodie,23.0,3
2015/06/22,10,HTS-617560-0002,617560,Black T-Shirt F,17.5,2
2015/11/02,11,HTS-071155-0004,071155,White T-Shirt F,18.0,2
2016/11/14,6,HTS-833827-0001,833827,Black T-Shirt M,19.0,1
2016/12/09,7,HTS-d9yo6g-0002,d9yo6g,Hoodie,23.0,2
2014/08/07,10,HTS-474200-0001,474200,White T-Shirt M,20.0,1
2017/02/09,8,HTS-hcj7lr-0001,hcj7lr,Tennis Shirt,24.0,1
2016/06/24,8,HTS-366872-0007,366872,Tennis Shirt,24.0,3
2014/08/05,12,HTS-608571-0002,608571,Black T-Shirt M,19.0,4
2016/03/19,8,HTS-162743-0002,162743,Tennis Shirt,24.0,3
2015/08/05,10,HTS-416702-0002,416702,Tennis Shirt,24.0,3
2015/12/15,14,HTS-yk3jb7-0001,yk3jb7,White T-Shirt M,20.0,2
2017/02/28,12,HTS-855899-0003,855899,Black T-Shirt F,17.5,1
2015/09/17,9,HTS-fo7yka-0001,fo7yka,Black T-Shirt M,19.0,4
2016/01/06,12,HTS-9pklbo-0001,9pklbo,Black T-Shirt F,17.5,1
2016/04/16,11,HTS-rtas6w-0004,rtas6w,Hoodie,23.0,2
2015/04/22,12,HTS-982218-0002,982218,Black T-Shirt M,19.0,1
2014/07/24,11,HTS-004753-0002,004753,White T-Shirt M,20.0,1
2015/11/06,12,HTS-6ngg8m-0001,6ngg8m,White T-Shirt M,20.0,24
2015/07/22,14,HTS-007356-0003,007356,Tennis Shirt,24.0,2
2015/10/14,6,HTS-368724-0003,368724,White T-Shirt F,18.0,2
2016/05/13,11,HTS-858167-0003,858167,White T-Shirt F,18.0,1
2016/08/14,7,HTS-115075-0006,115075,White T-Shirt M,20.0,2
2016/10/17,15,HTS-bb4q8k-0001,bb4q8k,Black T-Shirt M,19.0,1
2016/09/01,9,HTS-386266-0003,386266,White T-Shirt F,18.0,1
2016/02/24,7,HTS-3fhq40-0002,3fhq40,Black T-Shirt M,19.0,4
2015/10/09,10,HTS-358041-0004,358041,White T-Shirt F,18.0,2
2015/11/07,15,HTS-pob3e5-0001,pob3e5,Black T-Shirt F,17.5,2
2016/11/30,11,HTS-8h9twe-0003,8h9twe,White T-Shirt M,20.0,3
2016/05/09,4,HTS-307474-0006,307474,Hoodie,23.0,2
2015/08/08,10,HTS-466936-0002,466936,White T-Shirt M,20.0,1
2016/03/12,8,HTS-5xqaij-0001,5xqaij,Hoodie,23.0,2
2016/04/20,7,HTS-805571-0001,805571,Hoodie,23.0,1
2015/11/11,15,HTS-mx3wt6-0001,mx3wt6,Hoodie,23.0,1
2016/11/18,4,HTS-590348-0004,590348,Black T-Shirt F,17.5,5
2017/02/09,11,HTS-555515-0002,555515,Black T-Shirt M,19.0,1
2014/06/09,9,HTS-589241-0001,589241,Hoodie,23.0,2
2016/01/21,8,HTS-101390-0006,101390,White T-Shirt M,20.0,2
2015/08/22,8,HTS-532742-0004,532742,Black T-Shirt F,17.5,4
2013/11/14,11,HTS-581121-0001,581121,Bl Tshirt M,19.0,1
2013/10/12,8,HTS-095967-0001,095967,Bl Tshirt M,19.0,4
2014/09/10,14,HTS-681518-0001,681518,Hoodie,23.0,3
2015/11/28,17,HTS-w7itja-0001,w7itja,Black T-Shirt M,19.0,1
2013/08/23,16,HTS-501494-0001,501494,Wh Tshirt M,20.0,1
2013/06/24,13,HTS-756601-0001,756601,Wh Tshirt F,18.0,3
2017/02/28,2,HTS-756601-0009,756601,Black T-Shirt F,17.5,1
2016/07/02,13,HTS-5lrje0-0001,5lrje0,Black T-Shirt M,19.0,3
2017/02/20,3,HTS-245009-0007,245009,Black T-Shirt F,17.5,2
2015/03/19,20,HTS-010839-0001,010839,Black T-Shirt M,19.0,1
2014/08/22,13,HTS-353582-0001,353582,Black T-Shirt F,17.5,1
2015/04/14,13,HTS-071471-0001,071471,Black T-Shirt M,19.0,1
2015/11/04,8,HTS-l659s4-0001,l659s4,White T-Shirt M,20.0,1
2014/03/21,10,HTS-704795-0002,704795,Black T-Shirt M,19.0,2
2014/12/22,10,HTS-862974-0003,862974,White T-Shirt M,20.0,2
2015/11/23,6,HTS-940886-0002,940886,Black T-Shirt F,17.5,2
2016/06/14,11,HTS-jutflu-0003,jutflu,Hoodie,23.0,17
2015/09/09,11,HTS-4sxkgk-0001,4sxkgk,Tennis Shirt,24.0,3
2014/08/16,17,HTS-933095-0001,933095,Black T-Shirt F,17.5,3
2015/11/11,12,HTS-vz8i6o-0001,vz8i6o,Black T-Shirt M,19.0,3
2015/08/07,10,HTS-623330-0003,623330,Black T-Shirt F,17.5,1
2013/11/05,13,HTS-640868-0001,640868,Hoodie,23.0,3
2017/02/02,16,HTS-379379-0003,379379,White T-Shirt M,20.0,2
2014/04/04,5,HTS-527605-0001,527605,Tennis Shirt,24.0,2
2013/10/07,3,HTS-338158-0001,338158,Wh Tshirt F,18.0,1
2015/11/11,5,HTS-362230-0003,362230,White T-Shirt F,18.0,1
2015/05/24,9,HTS-013125-0001,013125,Black T-Shirt F,17.5,2
2016/06/08,16,HTS-787778-0002,787778,Hoodie,23.0,5
2015/11/14,15,HTS-10rewn-0001,10rewn,Black T-Shirt M,19.0,1
2016/07/14,13,HTS-us4tg0-0002,us4tg0,White T-Shirt M,20.0,1
2013/10/06,10,HTS-185216-0001,185216,Bl Tshirt F,17.5,1
2016/08/19,17,HTS-244412-0002,244412,Black T-Shirt F,17.5,3
2014/07/15,14,HTS-991647-0002,991647,White T-Shirt F,18.0,5
2016/11/09,12,HTS-547279-0004,547279,White T-Shirt M,20.0,1
2016/09/19,12,HTS-948407-0004,948407,White T-Shirt M,20.0,2
2014/10/21,13,HTS-461234-0001,461234,White T-Shirt M,20.0,1
2014/07/21,8,HTS-607741-0005,607741,Hoodie,23.0,1
2017/02/27,2,HTS-607741-0013,607741,White T-Shirt M,20.0,6
2014/10/20,13,HTS-446786-0001,446786,Black T-Shirt M,19.0,4
2013/08/30,13,HTS-838049-0001,838049,Tennis Shirt,24.0,1
2015/11/30,10,HTS-u902be-0001,u902be,Black T-Shirt M,19.0,15
2016/02/06,13,HTS-829620-0002,829620,Hoodie,23.0,2
2016/01/16,11,HTS-081562-0002,081562,White T-Shirt M,20.0,3
2016/10/17,8,HTS-393087-0001,393087,White T-Shirt M,20.0,1
2015/09/30,12,HTS-043374-0003,043374,Black T-Shirt M,19.0,1
2017/01/09,6,HTS-twaiq7-0002,twaiq7,Hoodie,23.0,2
2016/01/10,10,HTS-llxhi5-0002,llxhi5,Hoodie,23.0,1
2016/09/02,11,HTS-ogz7mj-0002,ogz7mj,Hoodie,23.0,1
2014/12/06,7,HTS-743253-0002,743253,Black T-Shirt M,19.0,3
2016/12/11,8,HTS-517918-0004,517918,Black T-Shirt F,17.5,1
2016/12/17,14,HTS-tgtj4t-0002,tgtj4t,Hoodie,23.0,3
2017/01/05,4,HTS-167734-0006,167734,White T-Shirt M,20.0,2
2014/09/10,9,HTS-773579-0003,773579,White T-Shirt M,20.0,1
2015/08/03,11,HTS-360478-0002,360478,Hoodie,23.0,1
2015/06/16,14,HTS-580486-0001,580486,Black T-Shirt M,19.0,4
2014/07/28,14,HTS-291511-0002,291511,Hoodie,23.0,2
2014/12/14,16,HTS-613000-0001,613000,Hoodie,23.0,3
2015/07/17,4,HTS-387237-0002,387237,White T-Shirt M,20.0,1
2013/10/13,12,HTS-513670-0001,513670,Wh Tshirt M,20.0,1
2016/11/24,9,HTS-670974-0004,670974,White T-Shirt F,18.0,1
2015/06/24,4,HTS-464060-0004,464060,Black T-Shirt F,17.5,2
2015/05/31,14,HTS-517241-0003,517241,Tennis Shirt,24.0,3
2015/02/18,16,HTS-493755-0003,493755,White T-Shirt F,18.0,4
2016/09/16,16,HTS-1igjq7-0002,1igjq7,Black T-Shirt F,17.5,5
2014/11/04,9,HTS-698424-0002,698424,Black T-Shirt M,19.0,15
2015/09/18,12,HTS-wf38eo-0001,wf38eo,Black T-Shirt M,19.0,1
2014/01/16,10,HTS-921750-0001,921750,Hoodie,23.0,1
2017/03/07,9,HTS-775168-0004,775168,Tennis Shirt,24.0,5
2015/09/27,11,HTS-574782-0002,574782,Black T-Shirt F,17.5,3
2016/11/29,9,HTS-246177-0004,246177,Black T-Shirt M,19.0,3
2015/10/21,12,HTS-q5jbu7-0001,q5jbu7,Black T-Shirt M,19.0,1
2016/05/30,11,HTS-360923-0001,360923,Black T-Shirt F,17.5,1
2015/08/16,14,HTS-tmvk5t-0001,tmvk5t,Black T-Shirt M,19.0,3
2015/01/08,11,HTS-150045-0001,150045,White T-Shirt M,20.0,15
2014/09/09,9,HTS-329209-0001,329209,White T-Shirt M,20.0,12
2015/09/16,9,HTS-m302yy-0001,m302yy,White T-Shirt M,20.0,1
2013/11/17,9,HTS-684689-0001,684689,Wh Tshirt M,20.0,2
2016/01/31,10,HTS-6ic7ni-0001,6ic7ni,White T-Shirt F,18.0,1
2013/11/15,17,HTS-471889-0001,471889,Hoodie,23.0,1
2015/08/07,7,HTS-388843-0003,388843,Black T-Shirt M,19.0,2
2013/07/22,7,HTS-109905-0001,109905,Bl Tshirt F,17.5,1
2017/02/17,13,HTS-682588-0002,682588,Black T-Shirt F,17.5,1
2016/01/14,11,HTS-652732-0002,652732,Black T-Shirt M,19.0,4
2016/10/20,12,HTS-unxag4-0002,unxag4,White T-Shirt M,20.0,3
2014/09/20,8,HTS-062460-0001,062460,Black T-Shirt M,19.0,1
2013/12/18,15,HTS-583929-0001,583929,Tennis Shirt,24.0,3
2015/09/06,8,HTS-528572-0004,528572,Hoodie,23.0,1
2017/03/12,12,HTS-653743-0002,653743,White T-Shirt M,20.0,1
2015/09/05,15,HTS-pt4o5j-0001,pt4o5j,Hoodie,23.0,1
2013/09/11,11,HTS-503267-0001,503267,Bl Tshirt F,17.5,2
2017/01/01,15,HTS-791563-0002,791563,White T-Shirt M,20.0,1
2015/08/26,7,HTS-748424-0003,748424,White T-Shirt F,18.0,1
2015/12/17,13,HTS-992229-0007,992229,Hoodie,23.0,4
2015/05/02,10,HTS-952799-0002,952799,Black T-Shirt M,19.0,3
2015/10/29,11,HTS-w27yjn-0001,w27yjn,White T-Shirt F,18.0,2
2016/08/28,20,HTS-gshcb6-0002,gshcb6,Hoodie,23.0,3
2017/01/29,14,HTS-470067-0004,470067,Black T-Shirt F,17.5,1
2015/03/05,12,HTS-942106-0001,942106,Black T-Shirt M,19.0,1
2016/01/05,8,HTS-486875-0001,486875,White T-Shirt F,18.0,1
2015/04/17,14,HTS-300796-0002,300796,Hoodie,23.0,1
2015/06/06,12,HTS-747898-0002,747898,Black T-Shirt F,17.5,23
2015/06/08,18,HTS-411447-0002,411447,Black T-Shirt F,17.5,3
2016/05/12,10,HTS-7da22v-0001,7da22v,Hoodie,23.0,1
2016/06/09,4,HTS-758034-0005,758034,Black T-Shirt M,19.0,1
2017/01/19,8,HTS-400710-0004,400710,White T-Shirt F,18.0,4
2013/10/19,11,HTS-373219-0001,373219,Wh Tshirt M,20.0,2
2013/12/08,12,HTS-708182-0001,708182,Bl Tshirt F,17.5,2
2016/02/28,3,HTS-838986-0004,838986,White T-Shirt M,20.0,3
2016/07/05,10,HTS-413140-0003,413140,White T-Shirt F,18.0,2
2017/02/25,9,HTS-4lvxl7-0004,4lvxl7,Black T-Shirt F,17.5,6
2016/05/03,10,HTS-z541v5-0002,z541v5,White T-Shirt M,20.0,1
2013/12/04,12,HTS-628835-0001,628835,Wh Tshirt F,18.0,2
2016/11/30,10,HTS-mvhp3h-0002,mvhp3h,Black T-Shirt F,17.5,1
2014/11/02,15,HTS-971629-0002,971629,Hoodie,23.0,1
2015/04/19,8,HTS-946053-0002,946053,Black T-Shirt M,19.0,1
2014/11/13,10,HTS-276905-0001,276905,Black T-Shirt M,19.0,16
2015/11/08,10,HTS-yblc59-0001,yblc59,Hoodie,23.0,2
2014/08/30,6,HTS-468274-0003,468274,Black T-Shirt M,19.0,1
2014/10/23,12,HTS-498981-0001,498981,Black T-Shirt F,17.5,5
2014/08/12,14,HTS-676915-0001,676915,White T-Shirt M,20.0,2
2016/09/08,3,HTS-346533-0005,346533,White T-Shirt M,20.0,5
2016/09/29,12,HTS-b0oahz-0002,b0oahz,Tennis Shirt,24.0,4
2016/12/28,21,HTS-amq2ip-0001,amq2ip,Black T-Shirt F,17.5,2
2015/07/03,19,HTS-699341-0001,699341,White T-Shirt F,18.0,1
2016/10/27,13,HTS-6t7b2h-0002,6t7b2h,White T-Shirt F,18.0,2
2015/01/14,10,HTS-613170-0002,613170,Tennis Shirt,24.0,1
2015/12/03,16,HTS-vipjod-0001,vipjod,White T-Shirt M,20.0,6
2016/01/01,11,HTS-737936-0002,737936,Black T-Shirt M,19.0,1
2013/12/28,9,HTS-331468-0001,331468,Bl Tshirt F,17.5,1
2014/05/08,9,HTS-483756-0001,483756,Black T-Shirt M,19.0,1
2017/02/28,9,HTS-pc93p7-0001,pc93p7,Black T-Shirt M,19.0,1
2014/09/25,9,HTS-889506-0001,889506,White T-Shirt M,20.0,2
2014/10/03,13,HTS-889277-0001,889277,Black T-Shirt M,19.0,1
2013/12/24,15,HTS-137282-0001,137282,Tennis Shirt,24.0,14
2015/04/02,18,HTS-666171-0002,666171,Hoodie,23.0,2
2016/07/06,11,HTS-z08h6d-0001,z08h6d,Hoodie,23.0,1
2017/02/16,7,HTS-274194-0003,274194,Tennis Shirt,24.0,1
2016/05/12,7,HTS-050650-0003,050650,White T-Shirt M,20.0,1
2016/08/26,10,HTS-3d5loo-0002,3d5loo,Black T-Shirt M,19.0,1
2015/03/06,13,HTS-392107-0001,392107,Black T-Shirt M,19.0,1
2014/10/28,13,HTS-795181-0001,795181,White T-Shirt F,18.0,1
2015/06/02,9,HTS-398639-0002,398639,Black T-Shirt M,19.0,5
2015/11/19,15,HTS-364087-0001,364087,White T-Shirt F,18.0,1
2016/08/11,11,HTS-913703-0002,913703,White T-Shirt F,18.0,1
2014/12/22,6,HTS-683297-0002,683297,Black T-Shirt M,19.0,2
2015/08/17,13,HTS-582106-0004,582106,Hoodie,23.0,1
2016/01/17,12,HTS-501724-0002,501724,Tennis Shirt,24.0,2
2015/03/09,10,HTS-903720-0003,903720,Black T-Shirt M,19.0,1
2017/02/13,11,HTS-475555-0005,475555,White T-Shirt M,20.0,1
