merchant_id,merchant_category_id,subsector_description,latitude,longitude
M_ID_13e266df0b,813,retail apparel,31.857,-99.899
M_ID_13e4a2b4cb,299,luxury goods,47.713,-114.316
M_ID_13e5fa4cbe,796,insurance,32.398,-93.752
M_ID_13e65c3a7e,489,carpentry,42.529,-119.003
M_ID_13e73ed1c4,87,consumer electronics,36.761,-112.632
M_ID_13e7fb61e5,87,consumer electronics,41.012,-79.084
M_ID_13e95472e5,497,consumer electronics,31.718,-101.905
M_ID_13e99e0c8a,518,consumer electronics,43.43,-75.087
M_ID_13e9d5c9ef,705,groceries,37.634,-104.983
M_ID_13ea2f649e,457,luxury goods,44.456,-105.593
M_ID_13ecef95cd,195,gas,41.899,-123.422
M_ID_13ed4ab468,278,gas,42.719,-115.867
M_ID_13edeaaa63,497,consumer electronics,35.427,-105.81
M_ID_13eef22566,195,gas,30.67,-87.479
M_ID_13ef359273,195,gas,40.55,-83.592
M_ID_13ef5a5cc7,420,misc entertainment,47.4,-123.698
M_ID_13efad9b36,68,consumer electronics,38.455,-99.706
M_ID_13f1d310ca,307,entertainment,30.907,-90.869
M_ID_13f2a0c2d9,332,news & journalism,38.542,-84.043
M_ID_13f5412181,580,internet,44.438,-107.908
M_ID_13f54176b7,80,restaurant/dining,40.86,-119.065
M_ID_13f690338c,560,gas,46.917,-101.061
M_ID_13f6eb2acc,307,entertainment,40.898,-122.549
M_ID_13f88df6b4,884,consumer electronics,45.743,-105.346
M_ID_13f9c64b42,560,restaurant/dining,45.008,-95.811
M_ID_13fa2d245b,705,groceries,37.022,-111.592
M_ID_13fa6a2274,248,internet,40.001,-95.639
M_ID_13fb146b6d,278,restaurant/dining,38.346,-121.867
M_ID_13fca1d893,309,beauty & personal care,28.199,-81.629
M_ID_13fcc31693,307,entertainment,34.116,-85.895
M_ID_13fd79b44f,222,beauty & personal care,40.314,-79.749
M_ID_13fe157c93,19,retail apparel,47.73,-117.506
M_ID_13fe27e087,705,groceries,36.61,-84.986
M_ID_13ff1e21e6,80,restaurant/dining,41.895,-111.555
M_ID_14005dfcf8,130,luxury goods,46.254,-87.11
M_ID_1402756a12,333,insurance,41.811,-85.561
M_ID_14031aa854,307,entertainment,34.941,-118.665
M_ID_1405137fdb,2,health care services,43.028,-113.449
M_ID_14052081ec,343,internet,45.113,-112.225
M_ID_1405a029ce,273,health care services,37.05,-98.434
M_ID_140746f638,705,groceries,39.258,-89.501
M_ID_1407d43860,401,luxury goods,32.019,-81.186
M_ID_1408349324,179,internet,29.328,-99.717
M_ID_1409575c62,580,internet,37.451,-88.09
M_ID_14095e73d2,130,luxury goods,44.726,-93.246
M_ID_140af014f3,68,gas,40.624,-118.83
M_ID_140ba33519,560,gas,40.351,-104.412
M_ID_140bac616d,683,gas,38.106,-90.622
M_ID_140d1e7a06,705,groceries,33.588,-84.19
M_ID_140e7e116e,119,insurance,44.681,-84.794
M_ID_140eae82f7,130,luxury goods,36.258,-99.701
M_ID_141004f83b,340,real estate services,32.321,-89.165
M_ID_141038f75c,417,consumer electronics,47.4,-101.885
M_ID_141051c976,309,beauty & personal care,46.835,-104.331
M_ID_141099c1e5,87,consumer electronics,35.711,-79.484
M_ID_1410fac89d,108,gas,47.386,-112.172
M_ID_1411215964,434,flights,29.134,-95.344
M_ID_14121528a8,278,restaurant/dining,42.049,-72.93
M_ID_14127790d9,307,entertainment,38.885,-81.985
M_ID_14131a1ffb,289,consumer electronics,47.275,-122.891
M_ID_141399c4ac,705,groceries,39.149,-85.791
M_ID_1413bc5b46,695,gas,42.805,-74.475
M_ID_14146df491,130,luxury goods,37.924,-99.806
M_ID_14147d8b94,180,health care services,39.019,-81.625
M_ID_14147e3e19,248,internet,43.226,-92.947
M_ID_1414b02327,705,groceries,39.048,-84.052
M_ID_1415c389f5,419,biotechnology,45.384,-86.506
M_ID_1416baf9d0,80,restaurant/dining,42.566,-79.071
M_ID_1416cd2510,195,gas,46.263,-89.166
M_ID_1416f12ba7,34,pharmaceuticals,44.248,-123.379
M_ID_141701a84b,45,hotel,32.066,-101.466
M_ID_1417f88da0,40,beauty & personal care,42.816,-76.057
M_ID_141851960d,836,adult industry,30.494,-97.794
M_ID_1419389d4e,278,restaurant/dining,44.829,-87.097
M_ID_141ad39af0,690,biotechnology,32.577,-82.897
M_ID_141b17448e,560,gas,42.216,-83.218
M_ID_141bad724e,80,restaurant/dining,31.214,-91.576
M_ID_141c11a42f,360,restaurant/dining,48.659,-95.316
M_ID_141d6b7240,278,restaurant/dining,48.327,-112.358
M_ID_141e087204,422,consumer electronics,33.509,-113.793
M_ID_141e4232cf,68,consumer electronics,32.127,-99.696
M_ID_141e51b5a0,367,carpentry,35.923,-100.268
M_ID_141eaeb50b,307,entertainment,46.865,-94.126
M_ID_14205efb32,108,gas,47.464,-110.595
M_ID_1420d81502,68,consumer electronics,35.446,-112.991
M_ID_142132c540,278,restaurant/dining,40.418,-115.758
M_ID_1422618f8b,755,internet,42.617,-123.097
M_ID_1423888ed4,661,internet,40.346,-107.325
M_ID_1423ec13bd,422,consumer electronics,47.899,-90.998
M_ID_1425205151,198,insurance,41.623,-97.791
M_ID_1425860274,195,gas,35.859,-80.045
M_ID_1428025980,108,gas,45.816,-68.489
M_ID_1428eea37f,360,gas,35.579,-116.437
M_ID_142ab0e97a,276,consumer electronics,42.55,-114.909
M_ID_142ab62b50,451,liquor,44.419,-102.362
M_ID_142b29841e,278,restaurant/dining,42.291,-117.8
M_ID_142be6b551,63,consumer electronics,41.993,-103.275
M_ID_142ca76295,298,insurance,40.812,-93.881
M_ID_142cd11900,560,gas,40.332,-96.267
M_ID_142faea5af,360,gas,45.481,-107.308
M_ID_142fcf3476,796,insurance,35.816,-95.601
M_ID_143015730c,195,gas,42.95,-115.598
M_ID_143104d553,298,insurance,46.446,-91.215
M_ID_14315cdd27,299,luxury goods,35.046,-81.922
M_ID_14323d7401,834,consumer electronics,45.911,-95.542
M_ID_1433140c7d,298,insurance,42.373,-119.67
M_ID_1433e6aad4,661,internet,30.015,-95.952
M_ID_1435ba0058,357,consumer electronics,33.619,-115.252
M_ID_1436452f93,427,consumer electronics,38.209,-82.703
M_ID_14365aae14,299,luxury goods,35.971,-104.054
M_ID_1436fba432,171,gas,40.836,-97.535
M_ID_1438284e07,557,retail apparel,45.35,-102.403
M_ID_1439184fc4,222,beauty & personal care,45.98,-98.178
M_ID_1439e05763,705,groceries,47.892,-115.346
M_ID_1439ff176d,842,restaurant/dining,33.711,-81.182
M_ID_143afc9359,367,carpentry,35.272,-86.51
M_ID_143b757d5d,333,insurance,48.172,-113.879
M_ID_143c799f39,130,luxury goods,35.215,-77.505
M_ID_143da106b3,580,internet,43.649,-100.32
M_ID_143dd09a13,705,groceries,34.234,-100.385
M_ID_143ef03351,580,internet,33.757,-92.395
M_ID_1440c83173,111,real estate investments,30.535,-83.408
M_ID_1441c3c66f,80,restaurant/dining,44.368,-89.477
M_ID_1441fba128,367,carpentry,40.646,-101.396
M_ID_1442ea2b13,842,restaurant/dining,47.206,-91.589
M_ID_1443011b58,299,luxury goods,38.448,-116.953
M_ID_1444270c9d,367,carpentry,31.606,-103.226
M_ID_1445a3eca0,769,flights,44.277,-104.214
M_ID_1445dc1d5d,278,restaurant/dining,38.722,-118.869
M_ID_1447cfb693,119,insurance,31.791,-85.032
M_ID_14483385dc,278,restaurant/dining,44.398,-69.753
M_ID_1449f22bfb,796,insurance,32.458,-84.307
M_ID_144afdfac5,560,gas,38.306,-94.117
M_ID_144d213644,171,gas,32.91,-93.245
M_ID_144d6967e3,278,restaurant/dining,37.799,-80.27
M_ID_144eaf84f8,307,entertainment,41.065,-91.094
M_ID_144f9c3b18,401,luxury goods,36.351,-86.805
M_ID_1450e16513,889,consumer electronics,33.93,-103.115
M_ID_14521c8ea0,360,gas,48.032,-105.95
M_ID_1453de9700,755,internet,36.184,-78.511
M_ID_1453e64479,80,restaurant/dining,38.574,-120.257
M_ID_1454e1adac,68,consumer electronics,36.041,-94.459
M_ID_14555ab88f,108,gas,46.221,-113.163
M_ID_1456dccbd2,307,entertainment,34.117,-87.497
M_ID_14573b17fe,307,entertainment,39.245,-85.374
M_ID_14578fca9f,360,gas,39.688,-103.487
M_ID_1458bb6e56,560,gas,26.315,-80.341
M_ID_145a1aa6e0,332,news & journalism,40.598,-105.879
M_ID_145a799d47,307,entertainment,46.411,-121.347
M_ID_145ad46905,179,internet,46.929,-91.087
M_ID_145cad57c0,307,entertainment,35.144,-89.209
M_ID_145e85c6af,278,restaurant/dining,33.917,-78.17
M_ID_145ecb41d1,705,groceries,45.787,-95.51
M_ID_145f32726f,528,tobacco,40.542,-80.477
M_ID_146094b976,180,health care services,34.902,-113.847
M_ID_1460e059f3,356,beauty & personal care,33.797,-86.378
M_ID_14615055f6,422,consumer electronics,40.758,-76.735
M_ID_1462128b50,422,consumer electronics,32.831,-112.203
M_ID_1462a41f93,278,restaurant/dining,39.694,-121.114
M_ID_1462fd219f,198,insurance,43.677,-84.756
M_ID_1464185207,796,insurance,44.604,-83.126
M_ID_146442e126,416,internet,34.702,-109.295
M_ID_1464851063,87,consumer electronics,30.315,-95.324
M_ID_1465d37992,560,gas,40.029,-100.139
M_ID_146618c11b,307,entertainment,38.03,-97.618
M_ID_1466ccbe56,506,advertising services,40.395,-113.867
M_ID_1466ead995,19,real estate investments,29.683,-95.697
M_ID_14688b6da6,690,health care services,37.483,-102.132
M_ID_1468fd2142,544,retail apparel,38.74,-82.953
M_ID_14690dab3b,705,groceries,43.083,-102.316
M_ID_1469463b03,80,restaurant/dining,35.015,-80.369
M_ID_146a8c228c,111,real estate investments,40.599,-105.165
M_ID_146afa8b1f,309,biotechnology,33.017,-112.714
M_ID_146b1b132d,705,groceries,32.65,-115.799
M_ID_146bc313dc,834,consumer electronics,32.188,-94.407
M_ID_146c053e06,457,luxury goods,42.317,-88.979
M_ID_146c30b3bf,278,restaurant/dining,37.746,-118.325
M_ID_146c4f2d8a,705,groceries,47.563,-105.011
M_ID_146cc8c73e,506,advertising services,44.701,-87.763
M_ID_146d081fae,108,gas,35.896,-77.06
M_ID_146d8fe1cb,357,consumer electronics,41.744,-75.444
M_ID_146de642dc,333,insurance,47.363,-93.201
M_ID_146fa116a5,683,gas,30.353,-93.398
M_ID_146faf84e5,367,carpentry,32.643,-112.35
M_ID_14701bf429,171,gas,48.988,-96.577
M_ID_1470ddc969,690,biotechnology,29.728,-91.287
M_ID_14718a2ccb,342,health care services,48.773,-120.452
M_ID_1472b097ee,68,consumer electronics,46.446,-91.069
M_ID_1472d69ac9,703,retail apparel,38.343,-87.548
M_ID_14730cf0ea,278,restaurant/dining,34.364,-106.534
M_ID_1473308010,68,consumer electronics,42.408,-84.904
M_ID_1473b7cfb9,842,restaurant/dining,46.378,-115.591
M_ID_1475645a27,419,biotechnology,36.358,-103.808
M_ID_14765d9bac,307,entertainment,37.716,-95.908
M_ID_14775fe4d1,534,gym,34.353,-111.076
M_ID_1477c44ada,518,consumer electronics,43.747,-74.304
M_ID_1478083c6a,457,luxury goods,45.324,-94.559
M_ID_147898e8d5,834,consumer electronics,31.906,-104.175
M_ID_14790907da,705,groceries,32.118,-107.651
M_ID_147913af9a,278,restaurant/dining,44.03,-103.476
M_ID_1479f63ea9,796,insurance,42.867,-110.034
M_ID_147cf7f181,401,luxury goods,43.127,-86.005
M_ID_147d63d1a6,560,gas,32.653,-84.53
M_ID_147d910ee7,80,restaurant/dining,35.768,-82.436
M_ID_147e81a1a1,818,semiconductors,43.993,-102.906
M_ID_147eec561b,222,beauty & personal care,36.75,-98.144
M_ID_147f6860bc,130,luxury goods,37.288,-91.341
M_ID_147ff408e3,333,insurance,37.362,-120.04
M_ID_14840a6125,401,luxury goods,48.176,-100.58
M_ID_14849293f2,222,beauty & personal care,45.604,-113.963
M_ID_148529cda6,307,entertainment,32.923,-108.613
M_ID_148654c857,401,luxury goods,45.835,-123.808
M_ID_14869a5e49,683,gas,37.302,-103.951
M_ID_14887219a9,690,biotechnology,33.682,-85.505
M_ID_1488cee8ef,705,groceries,44.915,-70.191
M_ID_14898f9d21,108,gas,43.892,-121.214
M_ID_1489eaa266,307,entertainment,37.257,-94.718
M_ID_148cf0d86c,307,entertainment,38.574,-112.153
M_ID_148df85736,307,entertainment,47.537,-118.083
M_ID_148e250e18,278,gas,38.853,-117.165
M_ID_148f83d76a,333,insurance,39.13,-120.647
M_ID_148fba883c,705,groceries,38.393,-78.073
M_ID_14922b3539,497,consumer electronics,40.031,-117.103
M_ID_149291471b,367,carpentry,47.777,-95.087
M_ID_14937592c3,363,hotel,42.907,-107.564
M_ID_1493a470f7,367,carpentry,37.94,-82.903
M_ID_1496632018,179,internet,27.95,-99.615
M_ID_1496ac3740,560,gas,41.753,-79.949
M_ID_1497511e76,278,restaurant/dining,43.356,-105.263
M_ID_14979749cc,171,gas,41.895,-119.215
M_ID_149818b4fd,198,insurance,30.887,-102.016
M_ID_1499017f38,298,insurance,35.286,-82.021
M_ID_149948534c,307,entertainment,37.074,-103.194
M_ID_1499cf9452,2,health care services,31.533,-111.068
M_ID_149a1a4f35,705,groceries,41.263,-76.992
M_ID_149a88302c,130,luxury goods,39.512,-105.896
M_ID_149b2fe4a1,307,entertainment,33.142,-97.68
M_ID_149ba60944,367,carpentry,43.465,-111.111
M_ID_149be1140f,416,internet,47.799,-120.841
M_ID_149d00562c,401,luxury goods,42.831,-119.245
M_ID_149f868093,87,consumer electronics,44.183,-120.905
M_ID_14a0bbf66a,580,internet,40.545,-110.069
M_ID_14a228d9a5,705,groceries,46.723,-93.341
M_ID_14a258060d,45,hotel,39.728,-123.129
M_ID_14a3bbe001,705,groceries,33.308,-104.767
M_ID_14a429b0e0,661,internet,37.137,-106.163
M_ID_14a47035d9,333,insurance,43.524,-76.503
M_ID_14a5163be9,705,groceries,36.151,-104.81
M_ID_14a5e6d0c8,87,consumer electronics,40.005,-79.586
M_ID_14a6f588c4,241,dental,45.61,-116.111
M_ID_14a7337722,108,gas,41.613,-75.28
M_ID_14a8316b97,309,beauty & personal care,28.69,-96.005
M_ID_14a8b375bb,367,carpentry,43.282,-117.22
M_ID_14a919023b,705,groceries,37.866,-77.358
M_ID_14a9b4979f,683,gas,36.527,-118.285
M_ID_14abe7aea6,840,health care services,42.286,-112.221
M_ID_14ac95d029,881,gym,30.786,-82.781
M_ID_14adfb326c,195,gas,41.497,-83.172
M_ID_14ae3adef6,690,retail apparel,47.583,-98.757
M_ID_14af6d114e,367,carpentry,39.513,-97.339
M_ID_14affefe17,842,restaurant/dining,46.067,-89.245
M_ID_14b00573b6,278,restaurant/dining,35.938,-108.708
M_ID_14b0339cc5,769,flights,41.772,-72.565
M_ID_14b04af54a,401,luxury goods,31.803,-97.605
M_ID_14b0cb375c,119,insurance,43.727,-107.682
M_ID_14b18f1dab,130,luxury goods,37.79,-108.858
M_ID_14b1eedf9f,360,gas,46.316,-121.63
M_ID_14b4b77ec4,195,gas,44.812,-82.838
M_ID_14b6bc122d,793,pharmaceuticals,46.996,-88.604
M_ID_14b72383a1,401,luxury goods,37.142,-92.083
M_ID_14b72c1a46,179,internet,47.235,-102.896
M_ID_14b9713642,705,groceries,38.309,-116.354
M_ID_14bb80fa29,755,internet,39.536,-120.347
M_ID_14bd749ff1,360,gas,41.733,-74.595
M_ID_14bda17c67,683,gas,36.617,-93.004
M_ID_14bda9374e,703,retail apparel,48.9,-112.153
M_ID_14be159068,307,entertainment,34.26,-112.268
M_ID_14bfc96405,667,beauty & personal care,43.403,-116.289
M_ID_14c32a522c,373,hotel,46.683,-112.157
M_ID_14c4d649d3,734,tobacco,38.4,-119.343
M_ID_14c64ad52d,755,internet,37.16,-107.973
M_ID_14c6c34631,130,luxury goods,32.199,-82.292
M_ID_14c748fe28,560,gas,37.073,-115.874
M_ID_14c80ecac9,298,insurance,42.687,-106.012
M_ID_14c93e1854,457,luxury goods,42.236,-94.616
M_ID_14c99a9314,369,consumer electronics,39.086,-80.435
M_ID_14cafd383b,560,gas,34.877,-108.04
M_ID_14cbf6e8f3,343,internet,29.762,-94.562
M_ID_14cd507f13,68,consumer electronics,34.403,-112.332
M_ID_14cd97ba1a,276,consumer electronics,45.043,-94.034
M_ID_14cdf0bdc8,683,gas,42.792,-97.806
M_ID_14ce534af1,68,consumer electronics,35.907,-79.504
M_ID_14cea2e731,560,gas,41.483,-111.162
M_ID_14d04da930,506,advertising services,37.063,-99.641
M_ID_14d052028f,434,beauty & personal care,35.19,-100.082
M_ID_14d1007b76,68,consumer electronics,39.442,-77.098
M_ID_14d17d2287,705,groceries,46.308,-88.304
M_ID_14d2dadcd1,80,restaurant/dining,44.288,-123.99
M_ID_14d3e65098,307,entertainment,47.942,-95.599
M_ID_14d49820f5,80,restaurant/dining,43.468,-86.825
M_ID_14d5f57127,80,restaurant/dining,34.138,-114.211
M_ID_14d6ad422b,289,consumer electronics,36.506,-80.624
M_ID_14d9508c0d,692,beauty & personal care,36.795,-95.354
M_ID_14d9847ed3,206,retail apparel,35.899,-115.832
M_ID_14d99fb9a1,248,internet,35.612,-90.681
M_ID_14dd5768b7,834,consumer electronics,46.501,-120.362
M_ID_14deb0e16b,367,carpentry,41.513,-99.633
M_ID_14decfbedb,437,liquor,36.684,-115.2
M_ID_14df6490ef,307,entertainment,30.119,-103.815
M_ID_14dfc64991,80,restaurant/dining,35.661,-83.7
M_ID_14e1e9eecf,885,semiconductors,44.476,-89.903
M_ID_14e1f4d0a1,225,real estate services,40.295,-112.647
M_ID_14e205b9b0,130,luxury goods,35.922,-107.949
M_ID_14e43db02f,580,internet,39.121,-105.958
M_ID_14e53865a9,884,consumer electronics,46.458,-93.035
M_ID_14e5f7099d,667,beauty & personal care,35.467,-103.108
M_ID_14e76b6fe6,298,insurance,28.763,-95.603
M_ID_14e7a2a266,299,luxury goods,47.268,-114.085
M_ID_14e9086b9b,307,entertainment,48.951,-120.942
M_ID_14e94dcaf0,884,consumer electronics,47.379,-91.229
M_ID_14e9a899d7,343,internet,41.952,-88.339
M_ID_14eac76c83,80,restaurant/dining,34.744,-104.077
M_ID_14ec3edfc3,40,beauty & personal care,43.017,-104.925
M_ID_14ee062dcc,278,restaurant/dining,33.571,-116.165
M_ID_14efcf9d7d,333,insurance,43.559,-76.728
M_ID_14f02e3bed,78,professional photography,38.765,-77.436
M_ID_14f0ae3aaf,298,insurance,35.465,-76.873
M_ID_14f107098f,560,gas,37.38,-92.526
M_ID_14f1c48e58,650,retail apparel,28.048,-97.293
M_ID_14f1d1582a,307,entertainment,39.927,-101.19
M_ID_14f27adec5,834,consumer electronics,40.913,-88.761
M_ID_14f281b167,222,beauty & personal care,42.169,-117.098
M_ID_14f374d0be,299,luxury goods,35.217,-84.623
M_ID_14f5274f14,198,insurance,41.173,-89.586
M_ID_14f5889802,360,gas,32.655,-96.841
M_ID_14f6e1a1b7,842,restaurant/dining,40.562,-98.358
M_ID_14f706969a,419,biotechnology,47.497,-114.032
M_ID_14f80ed64a,748,retail apparel,27.995,-98.977
M_ID_14fa5f20a9,690,retail apparel,32.327,-102.383
M_ID_14fa8f7156,454,magic cards,48.755,-118.885
M_ID_14fad93e14,307,entertainment,47.324,-122.401
M_ID_150021fca1,278,restaurant/dining,48.751,-102.509
M_ID_15022f30a9,45,hotel,40.495,-78.657
M_ID_150246d96b,813,retail apparel,36.111,-102.332
M_ID_1502b7d932,416,internet,39.059,-81.66
M_ID_15042c1bf3,343,internet,43.083,-85.655
M_ID_1504d1c504,695,gas,38.87,-108.669
M_ID_1505638a19,309,beauty & personal care,46.273,-86.322
M_ID_150807c59d,683,gas,35.377,-78.326
M_ID_150a9f7658,506,advertising services,38.35,-94.469
M_ID_150b1d031c,367,carpentry,37.904,-90.377
M_ID_150c62eab1,531,consumer electronics,37.353,-111.162
M_ID_150c6ebd0c,705,groceries,39.758,-84.495
M_ID_150d816b7c,80,restaurant/dining,35.132,-106.301
M_ID_150dc39106,796,insurance,42.87,-89.334
M_ID_150e01082f,34,pharmaceuticals,40.514,-111.415
M_ID_1511e128c5,605,news & journalism,45.083,-123.646
M_ID_15139b8110,309,beauty & personal care,40.752,-81.024
M_ID_15145c0bb6,357,consumer electronics,36.535,-91.389
M_ID_1514beec4c,885,semiconductors,30.891,-86.889
M_ID_1515b7c47d,705,groceries,40.107,-101.975
M_ID_151699059e,80,restaurant/dining,39.981,-109.168
M_ID_1516aa430c,80,restaurant/dining,40.136,-123.01
M_ID_1518982419,333,insurance,45.256,-89.1
M_ID_15193edba8,427,consumer electronics,36.914,-92.091
M_ID_151dd2926e,705,groceries,37.333,-79.197
M_ID_151e764ea2,705,groceries,42.142,-72.246
M_ID_1520226a3e,298,insurance,43.249,-117.443
M_ID_152114e571,299,luxury goods,42.166,-122.496
M_ID_1524c1c3fa,307,entertainment,39.449,-115.02
M_ID_1525311bf5,373,hotel,42.054,-71.218
M_ID_1525a8dac4,343,internet,32.45,-93.096
M_ID_1525a95cb9,796,insurance,29.419,-103.216
M_ID_152831527a,307,entertainment,44.548,-96.763
M_ID_15284c90aa,506,advertising services,45.994,-121.506
M_ID_1528d2b430,884,consumer electronics,40.216,-105.146
M_ID_1528d422fc,360,gas,37.464,-81.952
M_ID_15296310bb,248,internet,34.916,-105.508
M_ID_15297513fa,119,insurance,44.917,-72.043
M_ID_1529dd704e,307,entertainment,44.841,-84.408
M_ID_152a1293ff,695,gas,40.551,-107.678
M_ID_152ab09850,299,luxury goods,43.305,-71.734
M_ID_152b7b6fd7,206,retail apparel,38.191,-81.443
M_ID_152bffbca2,68,consumer electronics,46.543,-100.017
M_ID_152d4210a2,401,luxury goods,37.277,-94.164
M_ID_152d5cb9e9,130,luxury goods,31.941,-108.795
M_ID_152d72e5fa,783,entertainment,47.84,-118.846
M_ID_152d9e3520,642,groceries,33.699,-92.18
M_ID_152dad3a09,457,luxury goods,44.45,-89.042
M_ID_152fecf4a8,307,entertainment,27.771,-99.194
M_ID_153058e95f,705,groceries,41.856,-87.357
M_ID_1530ba5b55,307,entertainment,38.372,-120.097
M_ID_153115e22f,332,news & journalism,46.492,-89.767
M_ID_1533486425,705,groceries,44.891,-109.407
M_ID_153519efee,278,restaurant/dining,47.412,-107.611
M_ID_15352b5e0d,705,groceries,45.049,-98.356
M_ID_1536934544,307,entertainment,40.441,-78.528
M_ID_1536c4d0ad,179,internet,37.997,-122.495
M_ID_15371e02cc,307,entertainment,41.603,-108.13
M_ID_153787b67b,307,entertainment,48.256,-101.719
M_ID_153797d471,68,consumer electronics,41.086,-97.032
M_ID_1538a49938,343,internet,43.075,-115.449
M_ID_1538cbde7d,401,luxury goods,39.848,-83.044
M_ID_1539339edd,683,gas,37.084,-118.965
M_ID_15393f1464,705,groceries,45.755,-110.533
M_ID_1539a4aad4,705,groceries,40.744,-102.437
M_ID_153dde1e84,225,real estate services,47.098,-86.616
M_ID_153ec0d468,836,adult industry,39.459,-119.787
M_ID_153f4e1e9d,560,gas,45.85,-98.944
M_ID_15410ebe6b,422,consumer electronics,43.411,-114.381
M_ID_1541463f74,367,carpentry,40.678,-113.979
M_ID_15419bdedc,80,restaurant/dining,36.281,-78.246
M_ID_1541a3c4b4,690,biotechnology,43.013,-124.111
M_ID_1542c557cf,80,restaurant/dining,47.432,-121.679
M_ID_1543bca421,497,consumer electronics,36.156,-84.567
M_ID_1543cb03f0,248,internet,36.319,-105.398
M_ID_15446e939c,130,luxury goods,45.262,-116.638
M_ID_15451dde69,299,luxury goods,31.149,-95.148
M_ID_154581b123,278,restaurant/dining,43.645,-83.165
M_ID_154598f465,518,consumer electronics,46.559,-98.558
M_ID_1545a2bf6c,171,gas,37.144,-83.564
M_ID_154675c250,206,biotechnology,31.885,-101.904
M_ID_154707c770,763,real estate investments,39.997,-88.668
M_ID_1547e93897,307,entertainment,32.566,-93.047
M_ID_1548220e85,108,gas,40.224,-119.161
M_ID_154930f59c,80,restaurant/dining,39.367,-101.382
M_ID_154a6c0fb5,529,retail apparel,44.895,-70.387
M_ID_154ae40927,171,gas,31.035,-88.299
M_ID_154ae9862f,278,restaurant/dining,47.74,-94.138
M_ID_154b2597c8,705,groceries,39.44,-117.244
M_ID_154b814132,489,carpentry,37.858,-77.285
M_ID_154bb0b854,87,consumer electronics,46.286,-121.177
M_ID_154c80d83d,278,restaurant/dining,35.601,-82.881
M_ID_154e7d8bcd,518,consumer electronics,34.009,-116.266
M_ID_155014caba,422,consumer electronics,45.827,-93.997
M_ID_155298129b,457,luxury goods,48.407,-101.504
M_ID_1556069b3f,457,luxury goods,33.607,-96.494
