internal_card_mapping,first_active_month,reward_program,latitude,longitude,fico_score,age
C_ID_1c0c7c753f,2017-10,travel,48.936,-98.686,848,52
C_ID_1c0d0898c7,2016-05,cash_back,44.439,-121.526,505,88
C_ID_1c119496fc,2016-06,dining_entertainment,35.744,-82.364,804,44
C_ID_1c12ddce27,2017-05,cash_back,41.237,-112.186,676,42
C_ID_1c14734776,2017-04,cash_back,31.218,-96.675,450,34
C_ID_1c153b09e9,2017-09,cash_back,45.889,-99.016,506,35
C_ID_1c163614d3,2017-10,travel,39.342,-98.214,409,92
C_ID_1c176f07f9,2017-09,cash_back,37.814,-108.403,797,51
C_ID_1c186b782e,2016-03,cash_back,31.804,-98.843,675,57
C_ID_1c1c1ad279,2017-12,cash_back,38.473,-116.539,386,36
C_ID_1c1d0e71c9,2017-04,dining_entertainment,48.923,-95.287,468,61
C_ID_1c1d44c4f7,2017-08,cash_back,44.479,-120.196,301,61
C_ID_1c1f1799f0,2017-03,dining_entertainment,34.608,-81.867,551,52
C_ID_1c2177d74c,2017-07,cash_back,40.355,-81.816,641,45
C_ID_1c24c72e09,2016-07,travel,39.407,-98.383,709,18
C_ID_1c26e1882c,2017-08,dining_entertainment,47.924,-97.037,312,83
C_ID_1c28184413,2017-07,cash_back,47.95,-117.581,453,34
C_ID_1c2ae30747,2017-08,cash_back,33.98,-93.414,571,36
C_ID_1c2d0a6282,2017-05,cash_back,45.851,-98.199,673,37
C_ID_1c2d0d13d3,2016-07,cash_back,32.669,-95.099,381,65
C_ID_1c2e839e82,2017-11,cash_back,36.265,-95.611,618,91
C_ID_1c2eb084cf,2016-07,cash_back,47.934,-108.208,616,40
C_ID_1c301c67c1,2017-09,cash_back,47.855,-100.09,370,25
C_ID_1c3761a126,2016-04,cash_back,36.495,-80.629,345,53
C_ID_1c379b17aa,2015-12,cash_back,33.661,-112.246,836,49
C_ID_1c38295af1,2017-01,cash_back,38.746,-100.171,575,84
C_ID_1c387cb205,2017-08,cash_back,39.251,-112.7,581,31
C_ID_1c3a4a0a8a,2017-08,cash_back,39.501,-99.105,762,35
C_ID_1c40dd61c3,2016-05,cash_back,30.209,-82.389,367,79
C_ID_1c41813ac4,2017-08,cash_back,40.248,-98.469,481,27
C_ID_1c4270e672,2015-10,cash_back,41.86,-71.085,674,80
C_ID_1c43cafb2f,2017-06,cash_back,45.081,-119.713,586,29
C_ID_1c4703866b,2016-04,dining_entertainment,35.265,-87.217,385,38
C_ID_1c49a7bf44,2017-09,dining_entertainment,35.549,-88.794,487,36
C_ID_1c4d52a5b4,2016-12,dining_entertainment,38.864,-117.999,529,31
C_ID_1c4eb2f138,2017-10,cash_back,29.464,-100.914,462,39
C_ID_1c4f7b2bf4,2017-08,travel,31.559,-90.542,684,79
C_ID_1c5321e03e,2016-12,cash_back,44.221,-105.945,408,33
C_ID_1c532c280e,2013-06,dining_entertainment,33.244,-113.331,567,90
C_ID_1c5462ea48,2017-04,cash_back,35.656,-80.919,624,77
C_ID_1c5525cb82,2017-09,cash_back,30.926,-104.296,695,75
C_ID_1c575d9259,2017-04,dining_entertainment,45.774,-101.354,534,100
C_ID_1c58037a6e,2017-09,cash_back,38.389,-83.712,417,56
C_ID_1c5896df17,2016-12,travel,43.503,-117.177,818,35
C_ID_1c58f5b868,2017-02,dining_entertainment,45.347,-95.175,386,20
C_ID_1c5b8e71a9,2016-06,cash_back,46.691,-112.958,439,24
C_ID_1c5d851ab3,2017-02,travel,39.921,-91.953,468,87
C_ID_1c5d947aad,2017-02,cash_back,35.669,-100.524,385,69
C_ID_1c5e722cf7,2016-12,cash_back,48.565,-120.277,702,31
C_ID_1c5ed0584b,2015-10,cash_back,35.37,-113.902,685,26
C_ID_1c631c692a,2017-06,travel,37.991,-99.933,554,27
C_ID_1c644a8672,2016-04,cash_back,35.719,-111.263,351,90
C_ID_1c6481d01b,2016-05,cash_back,47.439,-118.855,770,30
C_ID_1c64b74b86,2017-10,dining_entertainment,45.02,-67.147,749,41
C_ID_1c6679de6b,2016-08,cash_back,42.923,-96.074,491,35
C_ID_1c68d6d086,2017-07,cash_back,35.317,-119.11,463,67
C_ID_1c6b87bcee,2016-10,cash_back,35.98,-113.506,435,95
C_ID_1c6cda15e1,2017-09,travel,34.406,-113.598,758,41
C_ID_1c6d5ae727,2017-02,dining_entertainment,35.295,-94.007,674,92
C_ID_1c6f638257,2017-11,cash_back,42.67,-92.567,384,54
C_ID_1c737329d3,2015-07,travel,35.595,-102.593,358,64
C_ID_1c74f5dcd9,2017-02,cash_back,39.828,-76.02,494,82
C_ID_1c75895ae0,2017-12,cash_back,41.361,-119.98,792,79
C_ID_1c75fd2354,2017-09,dining_entertainment,42.238,-106.327,306,25
C_ID_1c78965cc7,2016-06,cash_back,38.191,-105.263,724,48
C_ID_1c78ff8ca9,2016-11,cash_back,39.031,-80.378,409,45
C_ID_1c7940e7f8,2017-09,cash_back,38.717,-102.177,743,75
C_ID_1c7aa7bb25,2017-07,cash_back,35.684,-121.136,826,45
C_ID_1c7b0ff905,2017-05,dining_entertainment,45.992,-122.751,518,37
C_ID_1c7decf75f,2017-11,cash_back,29.899,-96.67,760,23
C_ID_1c806af0b0,2016-12,cash_back,45.42,-120.473,717,37
C_ID_1c80f72c2d,2016-11,cash_back,32.042,-82.904,373,44
C_ID_1c810d046a,2016-05,travel,33.999,-106.344,377,79
C_ID_1c847a9532,2016-04,cash_back,40.139,-113.661,784,23
C_ID_1c85a7fdd0,2016-07,cash_back,46.909,-122.106,615,37
C_ID_1c8735f412,2017-05,cash_back,40.242,-105.751,552,37
C_ID_1c892bea1d,2016-12,cash_back,42.352,-73.964,596,76
C_ID_1c89952596,2017-08,travel,35.158,-80.113,395,19
C_ID_1c8b5959b0,2016-09,cash_back,46.136,-107.722,582,86
C_ID_1c8dc34ff0,2017-08,cash_back,44.324,-99.23,377,34
C_ID_1c8f297994,2017-08,cash_back,34.077,-94.319,701,42
C_ID_1c90593f47,2017-01,cash_back,47.652,-102.593,584,64
C_ID_1c90cfcc9f,2017-07,travel,45.511,-90.759,322,48
C_ID_1c9107df58,2017-03,cash_back,31.856,-92.617,721,36
C_ID_1c929f1565,2017-06,cash_back,46.5,-93.334,359,27
C_ID_1c949db0dd,2017-09,cash_back,45.546,-119.986,590,71
C_ID_1c951e36ab,2017-02,cash_back,41.518,-112.18,426,66
C_ID_1c958406fa,2017-07,cash_back,40.261,-96.556,841,78
C_ID_1c95bc49a4,2017-01,travel,35.617,-85.068,680,64
C_ID_1c9ec9d0e9,2017-12,cash_back,44.713,-116.781,807,26
C_ID_1ca10a4cab,2017-04,cash_back,48.547,-113.241,840,52
C_ID_1ca588cd3e,2017-09,cash_back,43.094,-117.4,381,38
C_ID_1ca58d4768,2017-10,dining_entertainment,48.701,-106.287,311,49
C_ID_1ca8161f6f,2017-10,dining_entertainment,38.965,-92.896,468,51
C_ID_1caa2cc1f4,2017-08,cash_back,32.515,-85.805,314,45
C_ID_1cad78be9b,2017-10,dining_entertainment,42.148,-108.448,475,70
C_ID_1caea88d9c,2017-03,cash_back,37.812,-94.615,508,51
C_ID_1caeeec0c3,2016-06,dining_entertainment,47.609,-114.595,304,52
C_ID_1cb0df70d5,2014-06,travel,33.038,-112.648,457,57
C_ID_1cb39f242d,2017-06,cash_back,38.633,-81.076,810,33
C_ID_1cb51b4986,2017-08,cash_back,34.53,-87.226,669,30
C_ID_1cb6f31073,2017-01,cash_back,40.026,-97.153,613,38
C_ID_1cb9e77bf8,2016-11,cash_back,44.665,-87.126,313,34
C_ID_1cbea15e9e,2017-08,cash_back,42.843,-114.058,375,37
C_ID_1cbeb34ad0,2015-11,dining_entertainment,47.423,-95.465,845,37
C_ID_1cc16aef9f,2016-12,cash_back,39.856,-109.916,744,48
C_ID_1cc5a5c564,2016-06,travel,46.766,-113.818,390,22
C_ID_1cc7888ead,2017-10,cash_back,33.807,-89.972,399,82
C_ID_1cc8a56426,2017-03,dining_entertainment,44.802,-67.343,328,56
C_ID_1cc99dafbd,2015-12,dining_entertainment,36.512,-117.36,787,84
C_ID_1cc9f45786,2017-04,cash_back,45.774,-97.236,464,80
C_ID_1cca8eacce,2016-05,dining_entertainment,42.708,-109.447,365,63
C_ID_1ccbeaf7db,2017-09,travel,41.669,-77.023,620,91
C_ID_1cd0fa71cb,2016-10,travel,35.64,-98.906,430,28
C_ID_1cd45261f5,2017-09,travel,37.712,-78.422,584,27
C_ID_1cda58b660,2016-02,cash_back,41.822,-74.125,735,19
C_ID_1cdcca715d,2017-04,cash_back,41.164,-120.99,530,81
C_ID_1cdee4b02f,2017-09,travel,46.451,-99.126,517,62
C_ID_1cdefec42d,2016-12,dining_entertainment,30.446,-85.414,730,65
C_ID_1cdfbba0ca,2017-11,cash_back,34.403,-108.368,400,36
C_ID_1ce088a31e,2017-12,cash_back,47.676,-117.051,528,22
C_ID_1ce0dbe01a,2017-08,cash_back,47.099,-120.795,651,18
C_ID_1ce12b5523,2017-11,cash_back,43.37,-121.469,344,39
C_ID_1ce1e0a9b5,2017-09,cash_back,47.961,-91.052,686,29
C_ID_1ce456ba51,2017-08,cash_back,37.83,-118.04,327,45
C_ID_1ce4bd2a75,2016-09,cash_back,34.836,-115.976,496,26
C_ID_1ce57d1f23,2017-05,travel,43.711,-70.865,677,24
C_ID_1ce6798ced,2014-07,travel,42.381,-97.44,360,27
C_ID_1ce934f47a,2016-11,cash_back,30.692,-92.405,307,53
C_ID_1ce9906bf8,2017-09,dining_entertainment,40.114,-85.565,529,23
C_ID_1cea566e9d,2017-06,cash_back,35.34,-90.662,764,21
C_ID_1ceb627e0b,2017-01,cash_back,37.827,-95.248,435,37
C_ID_1ceb8c08e6,2017-02,cash_back,34.442,-96.703,326,57
C_ID_1ceb95bc65,2016-11,travel,39.526,-88.174,373,37
C_ID_1cec589757,2017-01,cash_back,38.022,-85.334,309,61
C_ID_1ceff91728,2016-10,cash_back,40.865,-85.159,462,81
C_ID_1cf1450501,2016-08,travel,39.884,-99.127,408,81
C_ID_1cf147c857,2017-09,dining_entertainment,39.39,-104.343,424,52
C_ID_1cf41d7b24,2017-01,cash_back,39.398,-120.81,711,38
C_ID_1cf4d46534,2017-07,travel,26.134,-97.807,720,24
C_ID_1cf63f1d92,2017-04,dining_entertainment,40.798,-101.4,641,43
C_ID_1cf78b6b8a,2017-06,dining_entertainment,38.677,-91.935,404,94
C_ID_1cf8c2eb8e,2017-06,dining_entertainment,47.517,-111.028,365,95
C_ID_1cf9e86291,2017-07,cash_back,41.687,-105.139,655,49
C_ID_1cfb311ca0,2016-11,cash_back,30.937,-96.84,743,43
C_ID_1cffea340e,2017-09,dining_entertainment,39.02,-90.125,312,38
C_ID_1d003c70bf,2017-07,cash_back,37.175,-78.677,392,69
C_ID_1d028c57a2,2017-04,cash_back,35.879,-113.275,721,97
C_ID_1d0559384e,2017-08,cash_back,41.854,-80.536,747,27
C_ID_1d07520ed2,2017-12,cash_back,29.711,-103.116,652,83
C_ID_1d09ac868c,2017-10,cash_back,45.197,-99.043,839,32
C_ID_1d0b2f4d06,2017-01,dining_entertainment,40.99,-93.967,385,27
C_ID_1d0bacb4f3,2016-12,cash_back,32.148,-108.576,788,27
C_ID_1d0e8da08d,2016-09,cash_back,46.493,-113.735,450,22
C_ID_1d0efb46cb,2017-05,cash_back,36.082,-82.708,737,25
C_ID_1d0fe95125,2017-05,cash_back,32.774,-97.267,829,32
C_ID_1d122d6e0f,2015-09,cash_back,42.941,-74.055,419,67
C_ID_1d136e4dd8,2016-10,cash_back,42.216,-77.832,810,34
C_ID_1d15d42e08,2017-10,travel,34.394,-83.724,499,25
C_ID_1d17a81207,2017-10,travel,41.624,-72.489,817,60
C_ID_1d17d7d3fe,2017-10,travel,42.077,-96.13,714,36
C_ID_1d19f72f04,2017-10,cash_back,40.682,-117.814,634,26
C_ID_1d1a0e54be,2017-05,travel,41.673,-110.893,579,26
C_ID_1d1a3cd246,2016-04,cash_back,30.027,-82.595,808,21
C_ID_1d1a7a8bb0,2017-07,dining_entertainment,35.677,-105.339,790,19
C_ID_1d1ad97f32,2013-10,cash_back,43.033,-105.668,328,67
C_ID_1d1ecf6dc4,2017-08,dining_entertainment,47.403,-95.658,626,23
C_ID_1d1f9eabc3,2017-07,cash_back,38.192,-121.01,432,61
C_ID_1d25a725cf,2017-04,dining_entertainment,36.485,-107.405,467,50
C_ID_1d260f48d6,2017-11,travel,44.692,-86.014,366,25
C_ID_1d279fa7f7,2017-11,cash_back,31.642,-81.541,310,48
C_ID_1d29122fb7,2017-05,cash_back,42.22,-74.2,342,86
C_ID_1d29a09abf,2017-09,cash_back,34.113,-93.878,391,84
C_ID_1d29f5985d,2017-03,cash_back,35.339,-99.369,484,74
C_ID_1d2ae63958,2017-10,cash_back,43.208,-110.076,495,48
C_ID_1d2b29bbbe,2016-09,cash_back,43.305,-111.202,482,36
C_ID_1d2b29c164,2017-09,cash_back,33.911,-118.379,689,26
C_ID_1d2c2037c5,2015-12,dining_entertainment,30.603,-104.76,445,51
C_ID_1d2cb3ee70,2017-12,cash_back,40.891,-84.705,742,29
C_ID_1d2cd6adcb,2017-03,dining_entertainment,39.863,-117.191,692,43
C_ID_1d2e5f2ca6,2017-02,travel,34.296,-95.266,659,40
C_ID_1d2e7d255b,2017-07,dining_entertainment,38.716,-111.699,793,26
C_ID_1d2ea7e8a7,2017-08,dining_entertainment,38.014,-105.214,413,37
C_ID_1d3236e0c9,2017-10,travel,35.047,-84.709,416,43
C_ID_1d343e01d5,2017-06,cash_back,32.146,-91.604,640,25
C_ID_1d34db0793,2017-10,dining_entertainment,39.307,-99.467,361,87
C_ID_1d370f6a8a,2017-08,cash_back,35.661,-105.491,735,41
C_ID_1d376b1551,2015-06,cash_back,40.554,-107.028,519,43
C_ID_1d379885b1,2017-05,cash_back,33.352,-109.872,521,82
C_ID_1d38c7f6ca,2017-05,cash_back,39.367,-93.917,363,43
C_ID_1d39c61742,2017-11,travel,40.374,-86.081,323,30
C_ID_1d3c8fe24e,2017-07,cash_back,32.556,-85.244,840,32
C_ID_1d3f9a4248,2017-04,travel,45.917,-98.72,302,47
C_ID_1d45982309,2017-12,cash_back,42.766,-114.71,480,31
C_ID_1d49fc5a0d,2014-04,travel,47.71,-111.28,417,73
C_ID_1d4bee4025,2015-03,dining_entertainment,30.808,-88.313,513,38
C_ID_1d4c202987,2014-01,dining_entertainment,48.05,-110.704,480,84
C_ID_1d4dc4cbe3,2016-02,cash_back,42.512,-83.773,834,33
C_ID_1d4ee9298d,2016-08,cash_back,48.61,-115.938,600,26
C_ID_1d4f07270a,2017-07,cash_back,45.973,-85.402,707,42
C_ID_1d52942c51,2017-07,cash_back,46.423,-93.781,357,25
C_ID_1d53505b0c,2017-08,cash_back,46.703,-104.36,768,31
C_ID_1d55288750,2016-06,cash_back,38.998,-108.025,694,24
C_ID_1d55d91104,2017-09,cash_back,46.659,-87.307,760,44
C_ID_1d56862da1,2017-01,dining_entertainment,46.193,-108.783,345,49
C_ID_1d58752e6e,2014-06,cash_back,39.29,-107.513,317,59
C_ID_1d58e9f0bf,2017-12,travel,29.075,-99.386,384,87
C_ID_1d59130231,2017-03,cash_back,45.0,-119.168,613,94
C_ID_1d5922e043,2017-05,dining_entertainment,37.366,-112.867,578,99
C_ID_1d59829850,2016-08,cash_back,33.161,-108.485,636,34
C_ID_1d5b61c84e,2017-03,dining_entertainment,39.797,-80.546,697,21
C_ID_1d5e5ad65e,2017-10,travel,47.443,-93.961,697,26
C_ID_1d60193282,2017-03,cash_back,46.438,-93.684,716,49
C_ID_1d62e81525,2017-08,travel,39.22,-90.268,307,37
C_ID_1d656d9b3a,2016-06,cash_back,43.115,-105.425,775,41
C_ID_1d673d8316,2016-08,dining_entertainment,47.605,-105.118,640,27
C_ID_1d680a348d,2017-04,travel,30.203,-81.821,420,22
C_ID_1d6ab5c7f8,2016-12,travel,34.779,-111.474,819,19
C_ID_1d6dcb5069,2017-02,cash_back,47.253,-116.279,797,30
C_ID_1d6f1c1ea9,2016-10,dining_entertainment,48.698,-101.205,302,66
C_ID_1d71a0933b,2017-01,travel,30.776,-103.362,515,68
C_ID_1d7270c74c,2017-03,cash_back,45.44,-87.446,377,77
C_ID_1d77b3bdf3,2015-07,cash_back,30.427,-104.764,499,24
C_ID_1d77cd1601,2017-07,dining_entertainment,46.155,-85.12,423,82
C_ID_1d79c5e5c9,2017-09,cash_back,36.002,-102.243,425,58
C_ID_1d7b829278,2017-07,cash_back,35.984,-101.373,406,18
C_ID_1d7baaf7ba,2017-10,dining_entertainment,28.511,-100.079,353,39
C_ID_1d7d4cb068,2016-01,cash_back,31.049,-91.943,395,37
C_ID_1d7e66a445,2016-09,dining_entertainment,33.086,-84.302,399,42
C_ID_1d7f982b23,2017-09,cash_back,39.109,-100.546,422,49
C_ID_1d836c3fcf,2017-12,travel,38.279,-122.964,574,60
C_ID_1d85f0f59b,2017-08,cash_back,46.418,-90.728,436,54
C_ID_1d8681dd27,2017-06,cash_back,45.838,-89.225,448,97
C_ID_1d88f2f38e,2017-05,cash_back,42.002,-96.077,730,60
C_ID_1d8a21a462,2017-02,cash_back,40.378,-94.153,695,32
C_ID_1d8aa75e94,2017-12,cash_back,46.654,-117.638,761,26
C_ID_1d8b606177,2016-04,cash_back,41.524,-120.6,783,22
C_ID_1d8ba39d02,2017-01,travel,42.985,-73.342,353,29
C_ID_1d8d902577,2017-10,cash_back,44.596,-117.957,487,36
C_ID_1d8e3201c1,2017-09,dining_entertainment,45.099,-98.475,446,21
C_ID_1d8e34346e,2017-03,dining_entertainment,36.882,-95.786,798,31
C_ID_1d8e40cc92,2016-11,cash_back,42.212,-92.757,563,69
C_ID_1d8ea8855e,2015-10,cash_back,46.64,-88.323,683,49
C_ID_1d8fcf191e,2013-06,cash_back,48.445,-93.281,618,47
C_ID_1d931c510c,2016-05,cash_back,39.033,-84.129,728,55
C_ID_1d94da6367,2017-05,cash_back,37.803,-97.804,705,36
C_ID_1d95971463,2017-04,cash_back,32.289,-85.999,805,64
C_ID_1d996c8594,2017-08,cash_back,40.159,-79.262,498,37
C_ID_1d9caf9ea0,2017-07,cash_back,48.41,-94.974,307,26
C_ID_1d9d2ca4ec,2017-07,cash_back,33.504,-89.823,374,80
C_ID_1d9fd00779,2017-10,travel,35.909,-113.048,639,49
C_ID_1d9ff141d7,2016-10,cash_back,31.862,-106.894,672,71
C_ID_1da2db7fd2,2017-09,cash_back,41.498,-92.506,655,67
C_ID_1da364f77d,2016-12,cash_back,34.793,-105.516,501,18
C_ID_1da375f0b8,2017-05,cash_back,41.114,-108.33,612,44
C_ID_1da492ed92,2017-10,travel,34.847,-81.309,832,53
C_ID_1da4bf3c4e,2017-02,dining_entertainment,41.053,-96.689,794,48
C_ID_1da4bfd055,2016-10,cash_back,41.38,-102.363,687,40
C_ID_1da55122b8,2017-09,travel,39.346,-109.692,423,22
C_ID_1daa0048e6,2017-11,travel,41.207,-99.124,631,89
C_ID_1daa29bfdf,2017-10,cash_back,42.921,-114.04,383,29
C_ID_1dacd3a362,2017-10,dining_entertainment,46.043,-91.473,434,74
C_ID_1daceb0271,2017-05,dining_entertainment,42.645,-73.009,436,81
C_ID_1dad7a84cd,2017-01,cash_back,41.633,-120.286,771,43
C_ID_1dad7da107,2016-10,cash_back,32.85,-101.955,781,50
C_ID_1dadee6034,2016-09,dining_entertainment,39.053,-91.182,746,19
C_ID_1daec68390,2017-08,travel,33.544,-109.939,473,83
C_ID_1db0abaa79,2015-09,cash_back,36.918,-119.795,510,97
C_ID_1db839d8a3,2017-09,cash_back,36.439,-116.905,344,49
C_ID_1dbb1513fd,2016-10,cash_back,42.42,-112.287,381,46
C_ID_1dbbfbe509,2017-07,travel,27.838,-99.136,442,23
C_ID_1dbc5ef9a8,2016-12,cash_back,33.376,-89.798,394,31
C_ID_1dbd4d4407,2017-12,cash_back,42.463,-121.681,822,39
C_ID_1dbf0060c7,2017-02,travel,36.041,-97.28,678,21
C_ID_1dbf79aed8,2014-09,cash_back,36.288,-91.787,477,19
C_ID_1dc090a813,2017-03,dining_entertainment,33.928,-89.677,332,85
C_ID_1dc15764f9,2017-09,travel,42.51,-89.25,524,91
C_ID_1dc332b131,2017-09,cash_back,31.741,-108.705,571,39
C_ID_1dc34f30f3,2014-12,cash_back,41.96,-118.695,519,76
C_ID_1dc3b3a7eb,2016-07,cash_back,40.181,-101.418,519,76
C_ID_1dc4b03bf6,2017-08,travel,31.856,-109.723,815,27
C_ID_1dc6dd3202,2015-05,dining_entertainment,44.11,-112.584,773,37
C_ID_1dc7a491b6,2017-09,dining_entertainment,36.197,-87.886,417,32
C_ID_1dc948d135,2017-09,cash_back,37.78,-95.42,384,40
C_ID_1dc9c0bbb3,2017-10,cash_back,39.327,-83.384,829,29
C_ID_1dcc63d712,2017-06,cash_back,42.081,-99.58,532,60
C_ID_1dce118afc,2016-06,travel,45.309,-111.008,337,39
C_ID_1dcfc42258,2016-10,cash_back,41.271,-102.754,581,43
C_ID_1dd0221106,2016-09,dining_entertainment,40.11,-111.171,336,38
C_ID_1dd1532bb0,2017-08,cash_back,32.011,-106.769,527,44
C_ID_1dd1ce2bb9,2017-12,cash_back,46.438,-103.429,559,66
C_ID_1dd294e26b,2016-08,cash_back,35.399,-106.004,404,24
C_ID_1dd2df25c9,2017-04,travel,36.65,-116.127,705,19
C_ID_1dd58bf45c,2015-01,cash_back,45.369,-88.339,538,29
C_ID_1dd8e517cb,2017-05,cash_back,37.417,-121.227,635,43
C_ID_1ddb40f065,2017-12,cash_back,29.574,-100.895,496,69
C_ID_1ddcaeb4c3,2017-07,cash_back,31.893,-99.763,303,25
C_ID_1ddcc86df6,2017-06,cash_back,46.792,-99.323,618,60
C_ID_1dde338eb7,2017-06,dining_entertainment,39.39,-87.261,475,77
C_ID_1ddfce4454,2017-10,dining_entertainment,42.986,-110.883,823,32
C_ID_1de2082bbc,2016-05,cash_back,32.871,-102.217,453,49
C_ID_1de3396b2c,2017-07,cash_back,40.264,-77.482,640,21
C_ID_1de37c1871,2017-11,cash_back,48.966,-95.92,312,53
C_ID_1de49e0341,2017-03,dining_entertainment,31.087,-87.006,342,26
C_ID_1de5d4dc65,2015-12,cash_back,38.036,-105.016,778,91
C_ID_1de66d9055,2016-12,cash_back,40.281,-107.441,354,60
C_ID_1de67fb66b,2016-01,travel,44.453,-84.208,392,36
C_ID_1de69e8194,2017-11,travel,35.947,-102.0,839,46
C_ID_1de9e7c4dc,2017-06,travel,36.79,-101.939,673,43
C_ID_1dedc9799e,2017-09,cash_back,37.846,-93.77,532,70
C_ID_1deed167d9,2017-02,travel,36.848,-101.852,475,20
C_ID_1def9894f6,2017-11,travel,37.452,-108.777,702,29
C_ID_1df0d18369,2017-10,cash_back,48.675,-114.807,384,24
C_ID_1dfb433a50,2017-11,cash_back,30.287,-103.451,467,22
C_ID_1dfd903cfa,2016-09,cash_back,35.023,-79.127,511,76
C_ID_1e01e0ff44,2016-07,travel,38.911,-116.633,806,67
C_ID_1e02a8cf86,2014-07,cash_back,41.237,-84.62,596,78
C_ID_1e0341b6c2,2017-09,cash_back,28.126,-97.415,831,19
C_ID_1e0a0d558f,2017-08,dining_entertainment,35.587,-90.797,590,62
C_ID_1e0a1eab31,2017-01,cash_back,40.036,-88.208,814,61
C_ID_1e0c038bf8,2016-07,travel,44.021,-90.305,826,82
C_ID_1e0e97fe6c,2017-11,cash_back,33.087,-100.955,596,63
C_ID_1e0eb71c37,2017-08,cash_back,44.883,-90.65,436,68
C_ID_1e0fb2ba30,2016-09,cash_back,42.433,-77.038,800,65
C_ID_1e1002451d,2016-10,cash_back,41.628,-119.123,350,22
C_ID_1e11f52467,2017-05,travel,41.574,-92.032,480,79
C_ID_1e12ea52a6,2016-12,cash_back,43.817,-122.891,522,31
C_ID_1e13972dd6,2017-03,cash_back,33.865,-102.639,476,35
C_ID_1e13a2bc31,2017-07,cash_back,34.521,-111.156,797,88
C_ID_1e13b9d83f,2016-01,dining_entertainment,41.639,-121.234,587,63
C_ID_1e13d8e0ff,2017-01,dining_entertainment,39.134,-89.145,843,55
C_ID_1e145a193f,2016-10,travel,31.972,-83.488,653,32
C_ID_1e147abd64,2013-06,cash_back,46.209,-69.413,339,29
C_ID_1e15260c31,2013-06,travel,45.923,-111.591,352,18
C_ID_1e181656c5,2017-12,travel,45.089,-86.814,601,38
C_ID_1e1b91f6a8,2016-02,cash_back,38.355,-113.063,359,62
C_ID_1e1cc8db3d,2017-08,dining_entertainment,45.074,-70.531,545,79
C_ID_1e1dff9d8d,2017-10,travel,44.092,-90.288,663,53
C_ID_1e1f68ca98,2017-04,travel,48.537,-109.822,369,45
C_ID_1e213ee270,2017-09,cash_back,36.475,-99.555,594,99
C_ID_1e2197e2b8,2016-01,cash_back,34.94,-98.44,786,21
C_ID_1e23336443,2016-12,cash_back,43.516,-72.128,733,20
C_ID_1e24eedd20,2016-05,cash_back,41.881,-106.223,792,53
C_ID_1e27b37c41,2016-10,cash_back,35.595,-101.486,534,62
C_ID_1e28832c40,2017-09,cash_back,41.251,-87.528,631,75
C_ID_1e29b8552a,2017-10,travel,45.33,-96.422,631,32
C_ID_1e2c2a2f9f,2016-06,travel,45.426,-67.609,694,45
C_ID_1e2e6e1a76,2017-08,cash_back,32.561,-85.385,349,39
C_ID_1e2f77223c,2016-12,cash_back,37.896,-96.529,673,36
C_ID_1e307fdb05,2016-01,cash_back,32.604,-90.152,375,81
C_ID_1e326e54b8,2016-08,cash_back,39.752,-99.708,686,77
C_ID_1e3365f3f6,2017-09,travel,47.128,-108.813,562,85
C_ID_1e33e8fb93,2017-12,travel,45.326,-116.083,782,24
C_ID_1e3438da93,2017-08,dining_entertainment,42.533,-107.361,830,56
C_ID_1e34e589cc,2014-07,dining_entertainment,45.846,-97.458,806,28
C_ID_1e34efef54,2016-07,dining_entertainment,32.735,-87.304,501,47
C_ID_1e3822a0b3,2016-12,travel,35.57,-97.31,711,22
C_ID_1e38c39141,2016-07,cash_back,30.074,-94.408,786,19
C_ID_1e3a1a8088,2016-03,cash_back,33.468,-114.966,474,62
C_ID_1e3be109b0,2017-05,cash_back,40.576,-119.7,314,39
C_ID_1e3eb758b7,2017-07,dining_entertainment,39.626,-82.231,457,24
C_ID_1e3fa09c14,2016-06,cash_back,46.338,-105.906,727,38
C_ID_1e411e3768,2017-04,cash_back,45.498,-98.798,305,38
C_ID_1e42891da6,2017-11,cash_back,39.169,-98.863,300,21
C_ID_1e446dd417,2016-11,cash_back,33.093,-105.928,768,21
C_ID_1e48e9793e,2017-09,dining_entertainment,37.678,-110.447,684,47
C_ID_1e48ee8c31,2017-10,cash_back,40.02,-114.384,551,65
C_ID_1e48f331f5,2017-06,cash_back,35.261,-102.607,687,41
C_ID_1e49d61a85,2017-12,travel,44.179,-76.204,560,76
C_ID_1e4c3ee763,2016-11,cash_back,40.266,-92.232,465,29
C_ID_1e50f6a994,2017-10,travel,34.781,-111.364,656,22
C_ID_1e54c8ea56,2017-01,travel,37.838,-117.109,370,22
C_ID_1e5715f86b,2017-06,cash_back,44.561,-105.224,623,67
C_ID_1e58f7f0dc,2017-03,travel,48.759,-101.616,532,61
C_ID_1e5936d25b,2015-07,cash_back,41.134,-109.153,416,46
C_ID_1e59f5e534,2016-08,cash_back,33.205,-89.067,499,25
C_ID_1e5c8e6f1c,2016-11,cash_back,39.986,-101.006,499,82
C_ID_1e5fab38b0,2017-07,travel,44.942,-120.483,749,65
C_ID_1e600fceee,2017-09,cash_back,41.432,-121.119,819,45
C_ID_1e60a8b556,2017-08,cash_back,38.397,-89.053,366,40
C_ID_1e613b5155,2016-12,dining_entertainment,45.234,-110.864,456,68
